type,subject_code,subject_rank,subject_name,subject_id,estimate,reference_id,created,modified
0,4,family,Signiphoridae,46d74f1b-a47e-4f7c-81e4-ae37e0b7edc1,78,74,2018-04-09 20:58:43,
0,4,family,Tanaostigmatidae,5e08dc8c-383b-4397-a2ac-b7d552d675ef,93,74,2018-04-09 20:59:01,
0,4,family,Tetracampidae,6bd76119-76d7-4d98-a448-9b051eec90ea,44,74,2018-04-09 20:59:25,
0,4,family,Torymidae,8b00f90c-f411-4f5c-a024-aabcb67a0d18,900,74,2018-04-09 20:59:47,
0,4,family,Trichogrammatidae,f2fbc9d5-2e76-4767-8d13-1ebedebf621f,881,74,2018-04-09 21:00:13,
0,4,superfamily,Ichneumonoidea,42ef200c-d614-477e-a4f0-8e44992c26f7,43230,74,2018-04-09 21:01:29,
0,4,family,Braconidae,2011f8e7-90aa-4e01-a7ba-ca698e04e325,19205,74,2018-04-09 21:01:54,
0,4,family,Ichneumonidae,7909e134-70d5-4da1-a56f-464120f225c2,24025,74,2018-04-09 21:02:25,
0,4,family,Bethylidae,595b239e-c363-4dea-bbeb-6ce84d815866,2340,74,2018-04-09 21:04:10,
0,4,family,Dryinidae,73fdafe2-f0c1-4f08-8593-6244ad14ad14,1605,74,2018-04-09 21:08:34,
0,4,family,Embolemidae,897c64ee-701b-4076-b9a2-c5ae9d942447,39,74,2018-04-09 21:09:59,
0,4,family,Sclerogibbidae,103fd295-8557-411a-9404-fe4eeb6fa2b7,20,74,2018-04-09 21:11:18,
0,4,superfamily,Vespoidea,72479021-f5f7-4777-96ad-61763390d2eb,29190,17,2018-04-09 21:14:05,
0,4,family,Formicidae,e1d95400-9a6b-4590-9fa6-8352b45d5194,12199,74,2018-04-09 21:15:20,
0,4,family,Mutillidae,ad450d1b-4926-45dc-995e-cae806f54c9c,4302,74,2018-04-09 21:16:07,
0,4,family,Pompilidae,cc30fb4c-b26e-439b-865b-fd95a3c57d75,4855,74,2018-04-09 21:18:23,
0,4,family,Rhopalosomatidae,764b9bd2-14ea-4af0-9de8-e98ae5be2d43,72,74,2018-04-09 21:20:07,
0,4,family,Scoliidae,2d4367bb-7a78-460b-a461-41f4936c3498,560,74,2018-04-09 21:21:57,
0,4,family,Tiphiidae,dde41d4a-0379-405f-bdb3-7b97dec784e4,2000,74,2018-04-09 21:23:11,
0,4,family,Vespidae,837fce2a-a1b4-4e6b-92b6-8ebff0e45f11,4932,74,2018-04-09 21:24:20,
0,4,superfamily,Apoidea,a92fc146-f0e8-462f-9dd8-54472e31f122,29540,17,2018-04-09 21:27:00,
0,4,family,Ampulicidae,9cf4eb8f-51b2-4076-9e8e-4d7cdbfab738,200,74,2018-04-09 21:27:31,
0,4,family,Andrenidae,4bfda4ae-f11e-40af-abdf-fcdfa7e0b8d8,2917,74,2018-04-09 21:28:19,
0,4,family,Apidae,a507f82c-04db-4397-823a-80bc140f49f2,5749,74,2018-04-09 21:28:48,
0,4,family,Colletidae,5200a575-5cf8-42ea-bbd5-cbb577ef85cb,2547,74,2018-04-09 21:29:12,
0,4,family,Crabronidae,72c163c3-6a3d-46f3-a9f4-0d064215bc11,8773,74,2018-04-09 21:52:05,
0,4,family,Halictidae,cb86dd17-32f9-46bd-b62b-4d6f1f5d3e09,4327,74,2018-04-09 21:53:07,
0,4,family,Megachilidae,2eb07b3d-5834-4ccb-8078-65b29ae06d0f,4096,74,2018-04-09 21:54:25,
0,4,family,Melittidae,f76f8e8b-8089-49f6-8d79-c58e443f0c82,187,74,2018-04-09 21:54:59,
0,4,family,Sphecidae,a1f2525f-f15c-4411-bcfc-cda75b64a9d2,724,74,2018-04-09 21:55:31,
0,4,family,Stenotritidae,48fe724c-972a-44c7-b3d8-44b04cbeb1df,21,74,2018-04-09 21:56:01,
0,4,family,Chrysididae,c8c9b5f9-22c5-44e9-b690-4fc1bd2d6cd1,6530,17,2018-04-09 22:01:06,
0,4,superfamily,Cynipoidea,60fe0976-a564-4773-963d-e5fcf099671d,3160,17,2018-04-09 22:27:18,
0,4,superfamily,Platygastroidea,b95c03e3-a3a0-4f48-83f7-1343c0e694c7,5385,74,2018-04-09 22:31:32,
0,4,superfamily,Evanioidea,c3f2888c-b7b3-4b9a-a41f-e7daefb9403e,1130,74,2018-04-09 23:05:48,
0,4,superfamily,Ceraphronoidea,b146fa79-fad1-4751-828f-d83eb863aec6,603,74,2018-04-09 23:08:05,
0,4,superfamily,Tenthredinoidea,65110a42-34ff-4720-a7f9-bf56bfd858b1,7169,74,2018-04-09 23:13:14,
0,4,superfamily,Siricoidea,b9860aec-3ebd-4df8-ab25-a40978858912,111,74,2018-04-09 23:14:47,
0,4,superfamily,Pamphilioidea,53e3434d-cbf1-44ad-a29b-9a54bcf6203e,333,74,2018-04-09 23:16:29,
0,4,superfamily,Cephoidea,306e1c4a-1464-47ca-92cd-a42bd48dbf7b,160,74,2018-04-09 23:21:27,
0,4,family,Pergidae,3603b104-a2bb-41e6-b85a-7cfdcafceb95,442,74,2018-04-09 23:32:40,
0,4,class,Archiacanthocephala,7150df5f-f3cf-406c-bbcd-dcb8f8aadfad,177,3,2018-04-10 18:42:30,
0,4,order,Apororhynchida,b680db22-3696-4591-99f5-2ff117bbc033,7,3,2018-04-10 18:42:51,
0,4,family,Apororhynchidae,97d33fba-4590-48d0-88ba-c2152c790402,7,3,2018-04-10 18:42:59,
0,4,order,Gigantorhynchida,cfeb9904-07cf-4a1c-bc97-b7d144490c9e,59,3,2018-04-10 18:43:15,
0,4,family,Giganthorhynchidae,2dcdb9a8-1a6d-4bd4-939a-a66578dcd01b,59,3,2018-04-10 18:43:23,
0,4,order,Moniliformida,df4b03bd-78f7-4c41-8da4-f2b291a4dfd8,18,3,2018-04-10 18:43:37,
0,4,family,Moniliformidae,f34b1c7f-eab1-4917-b703-f101ff8f4f93,18,3,2018-04-10 18:43:44,
0,4,order,Oligacanthorhynchida,1dbae555-2042-4ee9-a7bd-6c450f31f95c,93,3,2018-04-10 18:43:59,
0,4,family,Oligacanthorhynchidae,37d4a05b-fc94-44c3-999b-f7bec74678ba,93,3,2018-04-10 18:44:07,
0,4,class,Eoacanthocephala,743abb32-1092-42d5-99b6-31fe65b7bd05,248,3,2018-04-10 18:44:43,
0,4,order,Gyracanthocephala,c3b5fc36-bd7e-4ab3-9dc7-a41ba72ab6e5,98,3,2018-04-10 18:45:01,
0,4,family,Quadrigyridae,4aa1bf3a-ef9b-47ab-a2ae-39548f276bf9,98,3,2018-04-10 18:45:09,
0,4,order,Neoechinorhynchida,c0ceafc8-97bf-4d4b-9b25-26342b7a6117,150,3,2018-04-10 18:45:58,
0,4,family,Dendronucleatidae,3eba758a-2d0f-4c19-bfc5-bd6dfa9c92be,3,3,2018-04-10 18:46:13,
0,4,family,Neoechinorhynchidae,9b259788-d858-4bbe-99d6-852ccba64e8e,145,3,2018-04-10 18:46:23,
0,4,family,Tenuisentidae,454ffd0e-1156-4962-93d2-e52257caf1ee,2,3,2018-04-10 18:46:33,
0,4,family,Arhythmacanthidae,a9884b42-d0f3-41c5-bec4-2e0b706946d4,40,3,2018-04-10 18:49:12,
0,4,family,Cavisomidae,dc8c74c1-b0d6-45de-aa35-7c5c67947d94,28,3,2018-04-10 18:49:25,
0,4,family,Echinorhynchidae,f89bc93b-55d0-43a9-b58a-8158f5e5cdf4,126,3,2018-04-10 18:49:51,
0,4,family,Fessisentidae,3c8f045d-a0b4-4518-8751-9637681b38ce,6,3,2018-04-10 18:50:06,
0,4,family,Heteracanthocephalidae,357d0c58-2f0e-48e8-b1a8-84b0cd58da58,7,3,2018-04-10 18:50:23,
0,4,family,Illiosentidae,896b2901-d52d-4100-8630-06522f1c1abd,51,3,2018-04-10 18:50:32,
0,4,family,Pomphorhynchidae,a302cc7c-dd98-419f-8e26-abcf41134e7b,50,3,2018-04-10 18:50:49,
0,4,family,Rhadinorhynchidae,c31c50e4-5e54-4cc3-b5d2-2ac9811381f1,119,3,2018-04-10 18:51:12,
0,4,family,Transvenidae,c10e64be-f047-43a5-9732-412062370b67,7,3,2018-04-10 18:51:35,
0,4,order,Heteramorphida,d713b729-0a4e-4db7-b072-ef6a2e33e65b,1,3,2018-04-10 18:51:51,
0,4,family,Pyrirhynchidae,546f9579-a4f4-4685-87a4-d4a0ebe3f545,1,3,2018-04-10 18:51:57,
0,4,class,Palaeacanthocephala,9610b128-8afb-4390-ab8c-40fe8fd7c1b1,765,3,2018-04-10 18:53:08,
0,4,family,Centrorhynchidae,f5bb37b6-7eaf-4638-8af3-b54131856cf3,107,3,2018-04-10 18:53:24,
0,4,family,Plagiorhynchidae,6ec90a1b-ace6-454b-b51e-018e97e3ffac,78,3,2018-04-10 18:53:34,
0,4,family,Polymorphidae,09f18ab3-d739-4760-9c38-7b62b9b83f76,145,3,2018-04-10 18:53:45,
0,4,class,Polyacanthocephala,ec1556c6-358c-42e5-b0e7-104c609eba94,4,3,2018-04-10 18:55:26,
0,4,order,Polyacanthorhynchida,ce3fd54c-380b-4319-8880-3b39770f4240,4,3,2018-04-10 18:55:33,
0,4,family,Chthoniidae,d39f5868-8a4c-406c-a8ff-6b789b7f58d1,647,74,2018-04-10 20:33:53,
0,4,family,Lechytiidae,6569acc7-63b2-465e-a329-a456f04c748d,22,74,2018-04-10 20:34:31,
0,4,family,Tridenchthoniidae,ad6ed9eb-0af3-406a-90ea-f9fa0de56cfc,70,74,2018-04-10 20:35:40,
0,4,superfamily,Chthonioidea,02b02c7e-dc25-4df3-b460-bf23464d7b84,788,74,2018-04-10 20:37:23,
0,4,family,Feaellidae,082c9778-0162-4322-ac04-efe691519097,12,74,2018-04-10 20:38:10,
0,4,family,Pseudogarypidae,0f7b867f-b1c3-4b34-a6d8-5ff87509eb66,7,74,2018-04-10 20:38:54,
0,4,superfamily,Feaelloidea,60c41556-215d-415d-8e1e-5311a3889c0e,120,74,2018-04-10 20:39:35,
0,4,family,Chthoniidae,d39f5868-8a4c-406c-a8ff-6b789b7f58d1,650,74,2018-04-10 20:40:36,
0,4,family,Lechytiidae,6569acc7-63b2-465e-a329-a456f04c748d,23,74,2018-04-10 20:41:01,
0,4,family,Tridenchthoniidae,ad6ed9eb-0af3-406a-90ea-f9fa0de56cfc,71,74,2018-04-10 20:41:31,
0,4,superfamily,Chthonioidea,02b02c7e-dc25-4df3-b460-bf23464d7b84,792,74,2018-04-10 20:41:53,
0,4,family,Bochicidae,69f30597-2566-4164-b3c1-38a979522b9f,42,74,2018-04-10 20:42:28,
0,4,family,Gymnobisiidae,0b4c9a98-5d72-438a-800f-765acb46d365,11,74,2018-04-10 20:42:58,
0,4,family,Hyidae,35557fca-3c30-475c-ac60-c12413d60930,14,74,2018-04-10 20:43:24,
0,4,family,Ideoroncidae,ba38b2d7-c109-4d77-9e29-ad62abc4b91a,59,74,2018-04-10 20:43:45,
0,4,family,Neobisiidae,893e39fe-bc2e-4490-ba01-c91655964a06,595,74,2018-04-10 20:44:15,
0,4,family,Parahyidae,49d62257-12ae-4b43-ab5b-53e91cc1fe7c,1,74,2018-04-10 20:44:42,
0,4,family,Syarinidae,20a55957-db9a-4bd3-b4d1-57eb7568ee22,111,74,2018-04-10 20:45:00,
0,4,superfamily,Neobisioidea,53d4b7c7-bfa5-458f-b266-65899d2ad87b,833,74,2018-04-10 20:45:28,
0,4,family,Garypidae,8000fb2e-27f9-447d-8246-91f3b0c60008,80,74,2018-04-10 20:46:26,
0,4,family,Geogarypidae,7a94afef-8549-430a-b124-9c8d1c649a21,60,74,2018-04-10 20:47:05,
0,4,family,Larcidae,377c6db2-dd0b-4694-83c5-fd600d54fa86,15,74,2018-04-10 20:47:32,
0,4,family,Menthidae,2a3d4b54-024f-49f6-b088-9d32fda9f52e,12,74,2018-04-10 20:47:50,
0,4,family,Olpiidae,a0d4eec6-79be-438e-aba8-709d3d917cc3,268,74,2018-04-10 20:48:11,
0,4,superfamily,Garypoidea,8c98e248-81b2-4d58-b3ad-eb4872ff7488,499,74,2018-04-10 20:48:44,
0,4,family,Cheiridiidae,b4c81d61-ba4a-46b9-b76f-368b8977e62e,73,74,2018-04-10 20:49:41,
0,4,family,Pseudochiridiidae,d2f9ff39-32d6-42f6-b416-afa1492ae72e,12,74,2018-04-10 20:49:48,
0,4,superfamily,Cheiridioidea,623e2db2-8139-4e1b-be60-4194fa3a7cc9,85,74,2018-04-10 20:50:09,
0,4,family,Sternophoridae,ec55e5a7-c896-4c51-9fa6-705b424f4e95,20,74,2018-04-10 20:50:50,
0,4,superfamily,Sternophoroidea,c442d2ba-ed1d-4ab1-a6a9-c28106567de7,20,74,2018-04-10 20:50:59,
0,4,superfamily,Cheliferoidea,12fde441-765a-4529-be2a-56a407273ce6,178,74,2018-04-10 20:51:26,
0,4,family,Atemnidae,74fd41d5-b60d-4965-9dd6-dc192436ffae,178,74,2018-04-10 20:51:56,
0,4,family,Cheliferidae,218625c5-6fca-4b7a-987b-63cd96b8b8dd,273,74,2018-04-10 20:52:08,
0,4,family,Chernetidae,a6c34f49-f2b4-46b6-ac92-26671ff13b7c,663,74,2018-04-10 20:52:42,
0,4,family,Withiidae,db4e25ce-cc95-4d47-8cb3-e9a618a024ed,158,74,2018-04-10 20:53:14,
0,4,superfamily,Cheliferoidea,12fde441-765a-4529-be2a-56a407273ce6,1278,74,2018-04-10 20:53:44,
0,4,superfamily,Feaelloidea,60c41556-215d-415d-8e1e-5311a3889c0e,19,74,2018-04-10 20:57:17,
0,4,order,Orthoptera,086a50ae-d531-4d83-a739-ef8099d09c33,27293,28,2018-03-30 13:52:09,
