key,subject_dataset_key,subject_rank,subject_name,target_rank,target_name,target_id
3612,1166,genus,Nirala,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3613,1166,genus,Fascaevinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3614,1166,genus,Apotomorhamphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3615,1166,genus,Cratopoxenus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3616,1166,genus,Bastactes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3617,1166,genus,Meotiorhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3618,1166,genus,Micramphidees,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3619,1166,genus,Mesoleurus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3620,1166,genus,Malosomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3621,1166,genus,Pteros,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3622,1166,genus,Tropidorrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3623,1166,genus,Holorygma,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3624,1166,genus,Nasocomptus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3625,1166,genus,Pascoellus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3626,1166,genus,Thinoxenus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3627,1166,genus,Parasystates,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3628,1166,genus,Simo,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3629,1166,genus,Brachymiscus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3630,1166,genus,Burakowskiella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3631,1166,genus,Arostropsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3632,1166,genus,Euphalia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3633,1166,genus,Satozo,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3634,1166,genus,Acanthotrachelus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3635,1166,genus,Ophryophyllobius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3636,1166,genus,Dactylotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3637,1166,genus,Parasynonychus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3638,1166,genus,Lophothetes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3639,1166,genus,Humeromima,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3640,1166,genus,Systaniris,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3641,1166,genus,Agroicus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3642,1166,genus,Phanasora,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3643,1166,genus,Kirgizia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3644,1166,genus,Moropactus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3645,1166,genus,Krauseus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3646,1166,genus,Oophthalmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3647,1166,genus,Bremondiscytropus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3648,1166,genus,Synaptorhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3649,1166,genus,Parameira,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3650,1166,genus,Ptochella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3651,1166,genus,Stamoderes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3652,1166,genus,Apotmetus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3653,1166,genus,Mestorus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3654,1166,genus,Oedophrys,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3655,1166,genus,Opseobarypeithes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3656,1166,genus,Alloleptops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3657,1166,genus,Dodecastichus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3658,1166,genus,Phyxelis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3659,1166,genus,Hypoptus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3660,1166,genus,Pseudotanymecus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3661,1166,genus,Strophocodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3662,1166,genus,Celeuthetes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3663,1166,genus,Neobrachycyrtus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3664,1166,genus,Thoracocyphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3665,1166,genus,Bletonius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3666,1166,genus,Odontomias,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3667,1166,genus,Gakmetus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3668,1166,genus,Cleistolophus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3669,1166,genus,Protolobus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3670,1166,genus,Emperorrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3671,1166,genus,Altonomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3672,1166,genus,Odontorhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3673,1166,genus,Aosseterus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3674,1166,genus,Polydacrys,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3675,1166,genus,Mecomerinthus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3676,1166,genus,Tropiphorus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3677,1166,genus,Kokodanus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3678,1166,genus,Drepanoderes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3679,1166,genus,Embolodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3680,1166,genus,Crassorhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3681,1166,genus,Peritelodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3682,1166,genus,Dichoxenus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3683,1166,genus,Parexophthalmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3684,1166,genus,Asphalmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3685,1166,genus,Cephalorostris,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3686,1166,genus,Geodercodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3687,1166,genus,Pantomorops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3688,1166,genus,Miloderes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3689,1166,genus,Perrinella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3690,1166,genus,Hormotrophus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3691,1166,genus,Neomroczkowskiella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3692,1166,genus,Eupyrgops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3693,1166,genus,Achradidiomimus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3694,1166,genus,Achorius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3695,1166,genus,Scepticus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3696,1166,genus,Briarius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3697,1166,genus,Eutypus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3698,1166,genus,Derelobus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3699,1166,genus,Titinia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3700,1166,genus,Opseotrophus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3701,1166,genus,Acoptorrhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3702,1166,genus,Ophryastes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3703,1166,genus,Acanthobrachis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3704,1166,genus,Ripetelus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3705,1166,genus,Lyalinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3706,1166,genus,Hypenephorus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3707,1166,genus,Inophloeus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3708,1166,genus,Prostomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3709,1166,genus,Calidiopsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3710,1166,genus,Cyphometopus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3711,1166,genus,Agasphaerops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3712,1166,genus,Nastomma,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3713,1166,genus,Proictes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3714,1166,genus,Chaunoderus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3715,1166,genus,Dinas,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3716,1166,genus,Pavesiella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3717,1166,genus,Cindynus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3718,1166,genus,Umzila,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3719,1166,genus,Cenchroma,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3720,1166,genus,Sphaeroptochus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3721,1166,genus,Simmeiropsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3722,1166,genus,Amandalotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3723,1166,genus,Pachynotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3724,1166,genus,Trigonoscutoides,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3725,1166,genus,Auchmeresthes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3726,1166,genus,Epitosus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3727,1166,genus,Xyneella,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3728,1166,genus,Strophosomoides,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3729,1166,genus,Neomias,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3730,1166,genus,Temnogastrus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3731,1166,genus,Paracyclomauroides,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3732,1166,genus,Parapionus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3733,1166,genus,Idaspora,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3734,1166,genus,Anosimus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3735,1166,genus,Poteriothorax,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3736,1166,genus,Apsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3737,1166,genus,Andringitrabius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3738,1166,genus,Eucilinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3739,1166,genus,Minyomerus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3740,1166,genus,Mecostylus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3741,1166,genus,Rhinospineus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3742,1166,genus,Peripagis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3743,1166,genus,Afrophloeus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3744,1166,genus,Trichocnemus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3745,1166,genus,Lamprocyphopsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3746,1166,genus,Acyphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3747,1166,genus,Zyrcosoides,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3748,1166,genus,Protostrophus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3749,1166,genus,Iphisomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3750,1166,genus,Brachynedus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3751,1166,genus,Scalaventer,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3752,1166,genus,Epicalus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3753,1166,genus,Plinthodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3754,1166,genus,Trichocyphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3755,1166,genus,Granadia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3756,1166,genus,Eudius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3757,1166,genus,Megalostylus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3758,1166,genus,Agraphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3759,1166,genus,Diglossotrox,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3760,1166,genus,Arhines,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3761,1166,genus,Sericopholus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3762,1166,genus,Phoromitus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3763,1166,genus,Graphorhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3764,1166,genus,Opseodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3765,1166,genus,Nama,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3766,1166,genus,Zenagraphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3767,1166,genus,Dichorrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3768,1166,genus,Euryomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3769,1166,genus,Anentypotrachelus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3770,1166,genus,Trigonoscuta,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3771,1166,genus,Gynaria,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3772,1166,genus,Caulostrophilus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3773,1166,genus,Alocyrtus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3774,1166,genus,Epilasius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3775,1166,genus,Stereogaster,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3776,1166,genus,Catapionus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3777,1166,genus,Scotasmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3778,1166,genus,Eumestorus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3779,1166,genus,Chalepoderus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3780,1166,genus,Epipedosoma,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3781,1166,genus,Rhicnostomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3782,1166,genus,Baryopadus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3783,1166,genus,Hybreoleptops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3784,1166,genus,Thricolepis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3785,1166,genus,Stereorhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3786,1166,genus,Epius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3787,1166,genus,Dinosius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3788,1166,genus,Byrsopages,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3789,1166,genus,Cyphomastax,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3790,1166,genus,Parageotragus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3791,1166,genus,Canonopsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3792,1166,genus,Baldorhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3793,1166,genus,Priocyphopsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3794,1166,genus,Neasphalmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3795,1166,genus,Eupholus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3796,1166,genus,Maseorhynchus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3797,1166,genus,Bicodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3798,1166,genus,Orimus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3799,1166,genus,Thesius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3800,1166,genus,Bolivianus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3801,1166,genus,Hellerrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3802,1166,genus,Bothinodontes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3803,1166,genus,Nothapocyrtus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3804,1166,genus,Cimbodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3805,1166,genus,Eurylobus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3806,1166,genus,Antispyris,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3807,1166,genus,Tylotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3808,1166,genus,Elytroxys,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3809,1166,genus,Omiamima,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3810,1166,genus,Polyclaeis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3811,1166,genus,Tistortia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3812,1166,genus,Mecheriostrophus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3813,1166,genus,Epixynus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3814,1166,genus,Lipsanus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3815,1166,genus,Deiradorrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3816,1166,genus,Epiphaneus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3817,1166,genus,Hadrorhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3818,1166,genus,Paratitinia,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3819,1166,genus,Pseudocneorhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3820,1166,genus,Platytrachelus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3821,1166,genus,Pandeleteius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3822,1166,genus,Meionops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3823,1166,genus,Eremnodes,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3824,1166,genus,Kirgisomias,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3825,1166,genus,Nesolordops,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3826,1166,genus,Pseudocercopeus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3827,1166,genus,Aragnomus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3828,1166,genus,Tetrabothynus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3829,1166,genus,Decasticha,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3830,1166,genus,Paelocharis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3831,1166,genus,Ctenolobus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3832,1166,genus,Lasiocnemoides,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3833,1166,genus,Socotractus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3834,1166,genus,Onesorus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3835,1166,genus,Leptosphaerotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3836,1166,genus,Anomadus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3837,1166,genus,Ischnobrotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3838,1166,genus,Plenaschopsis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3839,1166,genus,Hadromerus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3840,1166,genus,Homoeonychus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3841,1166,genus,Troglorhythmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3842,1166,genus,Peltotrachelus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3843,1166,genus,Pollendera,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3844,1166,genus,Crinorrhinus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3845,1166,genus,Sphrigodellus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3846,1166,genus,Lechrioderus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3847,1166,genus,Exophthalmus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3848,1166,genus,Myochlamys,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3849,1166,genus,Coconotus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3850,1166,genus,Pseudhypoptus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3851,1166,genus,Phlyda,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3852,1166,genus,Heteraxis,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3853,1166,genus,Coenopsimorphus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3854,1166,genus,Cycloptochus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3855,1166,genus,Pseudomeira,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3856,1166,genus,Strictoseneciobius,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3857,1166,genus,Aspidomycter,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3858,1166,genus,Plocometopus,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
3859,1166,genus,Sitona,family,Curculionidae,99218ce0-d0de-44a6-ae45-b774036862c6
