person	form	kind	code	source
ipni:20079591-1	S.Ventura	STANDARD	BOT	ipni
ipni:20079591-1	Stefano Ventura	FULL	ANY	ipni
ipni:20079592-1	Turicchia	STANDARD	BOT	ipni
ipni:20079592-1	Silvia Turicchia	FULL	ANY	ipni
ipni:20079593-1	M.Cassidy	STANDARD	BOT	ipni
ipni:20079593-1	Margaret M. Cassidy	FULL	ANY	ipni
ipni:20079594-1	S.Suda	STANDARD	BOT	ipni
ipni:20079594-1	Shoichiro Suda	FULL	ANY	ipni
ipni:20079595-1	C.Perrone	STANDARD	BOT	ipni
ipni:20079595-1	Cesira Perrone	FULL	ANY	ipni
ipni:20079596-1	Sawaguchi	STANDARD	BOT	ipni
ipni:20079596-1	Tomohiro Sawaguchi	FULL	ANY	ipni
ipni:20079597-1	Felicini	STANDARD	BOT	ipni
ipni:20079597-1	Gianni P. Felicini	FULL	ANY	ipni
ipni:20079598-1	C.E.Lane	STANDARD	BOT	ipni
ipni:20079598-1	Christopher E. Lane	FULL	ANY	ipni
ipni:20079599-1	A.Vishnu	STANDARD	BOT	ipni
ipni:20079599-1	Arkamitra Vishnu	FULL	ANY	ipni
ipni:20079600-1	Céspedes Escalera	STANDARD	BOT	ipni
ipni:20079600-1	Álex Céspedes Escalera	FULL	ANY	ipni
ipni:20079602-1	M.T.Le	STANDARD	BOT	ipni
ipni:20079602-1	Manh Tuan Le	FULL	ANY	ipni
ipni:20079603-1	Withall	STANDARD	BOT	ipni
ipni:20079603-1	Rodney D. Withall	FULL	ANY	ipni
ipni:20079604-1	Khoreva	STANDARD	BOT	ipni
ipni:20079604-1	Maria G. Khoreva	FULL	ANY	ipni
ipni:20079706-1	D.R.Norris	STANDARD	BOT	ipni
ipni:20079706-1	Dean R. Norris	FULL	ANY	ipni
ipni:20079707-1	Bomber	STANDARD	BOT	ipni
ipni:20079707-1	J. W. Bomber	FULL	ANY	ipni
ipni:20079709-1	C.L.M.Gilchrist	STANDARD	BOT	ipni
ipni:20079709-1	C.L.M. Gilchrist	FULL	ANY	ipni
ipni:20079710-1	Grace	STANDARD	BOT	ipni
ipni:20079710-1	C.L. Grace	FULL	ANY	ipni
ipni:20079712-1	Chao J.Wu	STANDARD	BOT	ipni
ipni:20079712-1	Chao Jung Wu	FULL	ANY	ipni
ipni:20079713-1	C.J.Sanders	STANDARD	BOT	ipni
ipni:20079713-1	C.J. Sanders	FULL	ANY	ipni
ipni:20079714-1	C.J.Pratt	STANDARD	BOT	ipni
ipni:20079714-1	C.J. Pratt	FULL	ANY	ipni
ipni:20079715-1	C.J.Huang	STANDARD	BOT	ipni
ipni:20079715-1	C.J. Huang	FULL	ANY	ipni
ipni:20079716-1	C.J.Cameron	STANDARD	BOT	ipni
ipni:20079716-1	C.J. Cameron	FULL	ANY	ipni
ipni:20079717-1	C.I.Jen	STANDARD	BOT	ipni
ipni:20079717-1	C.I. Jen	FULL	ANY	ipni
ipni:20079719-1	Daum	STANDARD	BOT	ipni
ipni:20079719-1	C.G. Daum	FULL	ANY	ipni
ipni:20079723-1	C.E.Lawson	STANDARD	BOT	ipni
ipni:20079723-1	C.E. Lawson	FULL	ANY	ipni
ipni:20079724-1	C.E.Giles	STANDARD	BOT	ipni
ipni:20079724-1	C.E. Giles	FULL	ANY	ipni
ipni:20079726-1	C.D.Zhang	STANDARD	BOT	ipni
ipni:20079726-1	C.D. Zhang	FULL	ANY	ipni
ipni:20079727-1	C.D.Santos	STANDARD	BOT	ipni
ipni:20079727-1	C.D. Santos	FULL	ANY	ipni
ipni:20079728-1	Lorona	STANDARD	BOT	ipni
ipni:20079728-1	C.C. Lorona	FULL	ANY	ipni
ipni:20079729-1	C.C.Ai	STANDARD	BOT	ipni
ipni:20079729-1	C.C. Ai	FULL	ANY	ipni
ipni:20079730-1	Cheng B.Wang	STANDARD	BOT	ipni
ipni:20079730-1	Cheng Bin Wang	FULL	ANY	ipni
ipni:20079731-1	C.B.Soares	STANDARD	BOT	ipni
ipni:20079731-1	C.B. Soares	FULL	ANY	ipni
ipni:20079732-1	C.B.Dong	STANDARD	BOT	ipni
ipni:20079732-1	C.B. Dong	FULL	ANY	ipni
ipni:20079733-1	Rossa	STANDARD	BOT	ipni
ipni:20079733-1	C.A. Rossa	FULL	ANY	ipni
ipni:20079734-1	C.A.Paez	STANDARD	BOT	ipni
ipni:20079734-1	Claudia A. Paez	FULL	ANY	ipni
ipni:20079735-1	C.A.Cuomo	STANDARD	BOT	ipni
ipni:20079735-1	C.A. Cuomo	FULL	ANY	ipni
ipni:20079736-1	C.Yang	STANDARD	BOT	ipni
ipni:20079736-1	Cheng Yang	FULL	ANY	ipni
ipni:20079737-1	C.Xu bis	STANDARD	BOT	ipni
ipni:20079737-1	Chang Xu	FULL	ANY	ipni
ipni:20079738-1	Weiss.-Lang	STANDARD	BOT	ipni
ipni:20079738-1	C. Weissenbacher-Lang	FULL	ANY	ipni
ipni:20079739-1	Trollip	STANDARD	BOT	ipni
ipni:20079739-1	Conrad Trollip	FULL	ANY	ipni
ipni:20079740-1	Torcato	STANDARD	BOT	ipni
ipni:20079740-1	C. Torcato	FULL	ANY	ipni
ipni:20079741-1	C.Sun	STANDARD	BOT	ipni
ipni:20079741-1	Chang Sun	FULL	ANY	ipni
ipni:20079742-1	Srihom	STANDARD	BOT	ipni
ipni:20079742-1	C. Srihom	FULL	ANY	ipni
ipni:20079743-1	Silva Pereira	STANDARD	BOT	ipni
ipni:20079743-1	C. Silva Pereira	FULL	ANY	ipni
ipni:20079744-1	Senés-Guerr.	STANDARD	BOT	ipni
ipni:20079744-1	C. Senés-Guerrero	FULL	ANY	ipni
ipni:20079745-1	C.Schüller	STANDARD	BOT	ipni
ipni:20079745-1	Christoph Schüller	FULL	ANY	ipni
ipni:20079746-1	C.Santos	STANDARD	BOT	ipni
ipni:20079746-1	Carla Santos	FULL	ANY	ipni
ipni:20079747-1	C.Santel.	STANDARD	BOT	ipni
ipni:20079747-1	Cecilia Santelices	FULL	ANY	ipni
ipni:20079748-1	C.Sanders	STANDARD	BOT	ipni
ipni:20079748-1	Carmita Sanders	FULL	ANY	ipni
ipni:20079749-1	C.Salgado	STANDARD	BOT	ipni
ipni:20079749-1	Catalina Salgado-Salazar	FULL	ANY	ipni
ipni:20079750-1	Cr.Romero	STANDARD	BOT	ipni
ipni:20079750-1	Cristian Romero	FULL	ANY	ipni
ipni:20079751-1	C.Qin	STANDARD	BOT	ipni
ipni:20079751-1	Chuan Qin	FULL	ANY	ipni
ipni:20079752-1	Calledda	STANDARD	BOT	ipni
ipni:20079752-1	F. Calledda	FULL	ANY	ipni
ipni:20079753-1	Calabon	STANDARD	BOT	ipni
ipni:20079753-1	M.S. Calabon	FULL	ANY	ipni
ipni:20079754-1	Cagnoli	STANDARD	BOT	ipni
ipni:20079754-1	R. Cagnoli	FULL	ANY	ipni
ipni:20079755-1	Cafà	STANDARD	BOT	ipni
ipni:20079755-1	G. Cafà	FULL	ANY	ipni
ipni:20079756-1	Caboň	STANDARD	BOT	ipni
ipni:20079756-1	M. Caboň	FULL	ANY	ipni
ipni:20079757-1	Cabarroi-Hern.	STANDARD	BOT	ipni
ipni:20079757-1	M. Cabarroi-Hernández	FULL	ANY	ipni
ipni:20079758-1	Cárdenas-Mend.	STANDARD	BOT	ipni
ipni:20079758-1	K.D.R. Cárdenas-Mendoza	FULL	ANY	ipni
ipni:20079759-1	Cáfal	STANDARD	BOT	ipni
ipni:20079759-1	R. Cáfal	FULL	ANY	ipni
ipni:20079760-1	Černajová	STANDARD	BOT	ipni
ipni:20079760-1	I. Černajová	FULL	ANY	ipni
ipni:20079762-1	C.Z.Yin	STANDARD	BOT	ipni
ipni:20079762-1	C.Z. Yin	FULL	ANY	ipni
ipni:20079763-1	Cui Y.Wei	STANDARD	BOT	ipni
ipni:20079763-1	Cui Yuan Wei	FULL	ANY	ipni
ipni:20079764-1	Cheng Y.Li	STANDARD	BOT	ipni
ipni:20079764-1	Cheng Yun Li	FULL	ANY	ipni
ipni:20079766-1	C.X.Liu	STANDARD	BOT	ipni
ipni:20079766-1	C.X. Liu	FULL	ANY	ipni
ipni:20079767-1	C.Xue Li	STANDARD	BOT	ipni
ipni:20079767-1	Chun Xue Li	FULL	ANY	ipni
ipni:20079768-1	C.X.Huang	STANDARD	BOT	ipni
ipni:20079768-1	C.X. Huang	FULL	ANY	ipni
ipni:20079769-1	C.W.Fisch.	STANDARD	BOT	ipni
ipni:20079769-1	Christian W, Fischer	FULL	ANY	ipni
ipni:20079770-1	Can T.Chen	STANDARD	BOT	ipni
ipni:20079770-1	Can Tian Chen	FULL	ANY	ipni
ipni:20079771-1	C.S.Yee	STANDARD	BOT	ipni
ipni:20079771-1	C.S. Yee	FULL	ANY	ipni
ipni:20079772-1	Twynstra	STANDARD	BOT	ipni
ipni:20079772-1	C.S. Twynstra	FULL	ANY	ipni
ipni:20079773-1	C.S.Oliveira	STANDARD	BOT	ipni
ipni:20079773-1	C.S. Oliveira	FULL	ANY	ipni
ipni:20079774-1	C.S.Long	STANDARD	BOT	ipni
ipni:20079774-1	C.S. Long	FULL	ANY	ipni
ipni:20079776-1	C.R.Meng	STANDARD	BOT	ipni
ipni:20079776-1	C.R. Meng	FULL	ANY	ipni
ipni:20079777-1	C.R.Clement	STANDARD	BOT	ipni
ipni:20079777-1	C.R. Clement	FULL	ANY	ipni
ipni:20079778-1	C.P.You	STANDARD	BOT	ipni
ipni:20079778-1	C.P. You	FULL	ANY	ipni
ipni:20079779-1	Nicolli	STANDARD	BOT	ipni
ipni:20079779-1	C.P. Nicolli	FULL	ANY	ipni
ipni:20079780-1	C.P.Hull	STANDARD	BOT	ipni
ipni:20079780-1	C.P. Hull	FULL	ANY	ipni
ipni:20079781-1	C.P.Arya	STANDARD	BOT	ipni
ipni:20079781-1	C.P. Arya	FULL	ANY	ipni
ipni:20079782-1	C.P.Almeida	STANDARD	BOT	ipni
ipni:20079782-1	C.P. Almeida	FULL	ANY	ipni
ipni:20079783-1	C.M.T.Anderson	STANDARD	BOT	ipni
ipni:20079783-1	C.M.T. Anderson	FULL	ANY	ipni
ipni:20079784-1	Gachon	STANDARD	BOT	ipni
ipni:20079784-1	C.M.M. Gachon	FULL	ANY	ipni
ipni:20079785-1	C.M.M.Franco	STANDARD	BOT	ipni
ipni:20079785-1	C.M.M. Franco	FULL	ANY	ipni
ipni:20079786-1	C.M.G.Oliveira	STANDARD	BOT	ipni
ipni:20079786-1	C.M.G. Oliveira	FULL	ANY	ipni
ipni:20079787-1	C.M.Xie	STANDARD	BOT	ipni
ipni:20079787-1	C.M. Xie	FULL	ANY	ipni
ipni:20079788-1	C.M.Pereira	STANDARD	BOT	ipni
ipni:20079788-1	Caio M. Pereira	FULL	ANY	ipni
ipni:20079789-1	C.M.Bernardo	STANDARD	BOT	ipni
ipni:20079789-1	C.M. Bernardo	FULL	ANY	ipni
ipni:20079790-1	X.Long Guo	STANDARD	BOT	ipni
ipni:20079790-1	Xiang Long Guo	FULL	ANY	ipni
ipni:20079791-1	Chanokkhun	STANDARD	BOT	ipni
ipni:20079791-1	Thotsaporn Chanokkhun	FULL	ANY	ipni
ipni:20079893-1	Junginger	STANDARD	BOT	ipni
ipni:20079893-1	Bernd Junginger	FULL	ANY	ipni
ipni:20079894-1	Quintos-Baez	STANDARD	BOT	ipni
ipni:20079894-1	Daniela Quintos-Baez	FULL	ANY	ipni
ipni:20079895-1	Parthiban	STANDARD	BOT	ipni
ipni:20079895-1	Arikrishnan Parthiban	FULL	ANY	ipni
ipni:20079896-1	Ranjana	STANDARD	BOT	ipni
ipni:20079896-1	Jamuda Ranjana	FULL	ANY	ipni
ipni:20079897-1	Ranjithkumar	STANDARD	BOT	ipni
ipni:20079897-1	Pasupula Ranjithkumar	FULL	ANY	ipni
ipni:20079899-1	Comben	STANDARD	BOT	ipni
ipni:20079899-1	D.F. Comben	FULL	ANY	ipni
ipni:20079900-1	Coleine	STANDARD	BOT	ipni
ipni:20079900-1	C. Coleine	FULL	ANY	ipni
ipni:20079901-1	Cobos-Vill.	STANDARD	BOT	ipni
ipni:20079901-1	A. Cobos-Villagrán	FULL	ANY	ipni
ipni:20079902-1	Cl.Santos	STANDARD	BOT	ipni
ipni:20079902-1	Cledir Santos	FULL	ANY	ipni
ipni:20079903-1	Cingarl.	STANDARD	BOT	ipni
ipni:20079903-1	C. Cingarlini	FULL	ANY	ipni
ipni:20079904-1	C.Hao Chen	STANDARD	BOT	ipni
